time,PM2.5 env,particles 2.5um,Temperature,Gas,Humidity,Pressure,Altitude
1771629802.7410204,4,2,16.009296875,168078,49.99832036820665,1007.0424025970965,51.811155402310035
1771629803.754373,4,2,16.003046875,168078,49.94152286474449,1007.0426743947878,51.80888121309781
1771629804.7687209,3,2,15.9981640625,168245,49.90981071101693,1007.0434314258288,51.80254697565096
1771629805.7823565,3,2,15.9934765625,168078,49.84700260650169,1007.0323030306484,51.895660979677615
1771629806.7957819,3,2,15.990546875,168581,49.8528821794869,1007.0240402853836,51.964797929004135
1771629807.8091707,3,3,15.9856640625,167577,49.83985846951721,1007.0108502540967,52.075163958755816
1771629808.8227289,3,3,15.98,168919,49.85164029387865,1007.0085901939153,52.09407486299042
1771629809.836602,3,3,15.9774609375,169428,49.89491823735567,1007.0044510381248,52.12870906468242
1771629810.8479252,3,3,15.982734375,170627,49.88308779596236,1006.9973575451017,52.18806381959754
1771629811.8591907,3,3,15.9903515625,172018,49.82173871056555,1007.0010579798404,52.15710041469958
1771629812.8704863,3,3,15.9946484375,171320,49.76001956322659,1006.9853985328934,52.28813153990238
1771629813.8817163,3,3,15.9981640625,172370,49.673354572375715,1006.9876426572104,52.269353627676956
1771629814.8929303,3,3,15.9966015625,172723,49.57370603033578,1006.9868389826306,52.27607844317195
1771629815.9041648,3,3,15.993671875,173790,49.4553216352642,1006.9942669240107,52.21392467656822
1771629816.915424,2,3,15.986640625,173255,49.37378077566956,1007.0002386624361,52.163956048954745
1771629817.926685,2,3,15.980390625,173433,49.2985752857542,1007.0022535877663,52.14709617950808
1771629818.937899,2,3,15.9727734375,173611,49.21083990046626,1006.9968095329672,52.19264932151599
1771629819.9490583,3,2,15.964375,174149,49.172654929177995,1006.9935783772498,52.21968611927636
1771629820.9627268,3,2,15.9587109375,173433,49.11000337617256,1006.9948045950827,52.20942569447154
1771629821.9740703,3,2,15.9503125,174329,49.09663058682524,1006.9950595504592,52.20729234683686
1771629822.98528,3,2,15.9446484375,174149,49.0587907906948,1006.9997718808253,52.16786184374818
1771629823.996563,3,2,15.9430859375,173790,49.18257593316284,1007.0129138599352,52.05789690326374
1771629825.0077844,3,2,15.9440625,173969,49.077312105824035,1007.0110194157049,52.073748511557326
1771629826.0190284,4,3,15.9508984375,174509,49.06571377122923,1007.0082176451965,52.09719214308021
1771629827.0322676,3,3,15.960078125,174509,49.05438857825635,1007.0074931628025,52.1032542107329
1771629828.0436306,3,3,15.9696484375,173790,49.05550137846928,1007.0143783719068,52.04564273479186
1771629829.0548472,3,3,15.977265625,175234,49.062583582411094,1007.0145926914942,52.04384943667886
1771629830.0660841,4,3,15.9852734375,175234,49.0883031933884,1007.0224170104184,51.978380427496184
1771629831.0773628,4,3,15.9909375,175052,49.09515996491398,1007.0316506012148,51.90112004216067
1771629832.0880697,6,3,15.9946484375,174509,49.10798793917961,1007.044673772331,51.792152010338235
1771629833.1013796,6,3,15.9981640625,175234,49.15179069957156,1007.0416880252628,51.817134379515004
1771629834.1143882,5,3,15.99875,174509,49.195263298076874,1007.0565904479445,51.692443294504955
1771629835.127601,7,3,15.99875,173790,49.2448814747599,1007.0583338509628,51.67785604490905
1771629836.1421466,7,3,15.998359375,174149,49.288263341004324,1007.0576970395908,51.68318431507577
1771629837.155603,8,3,15.996796875,173790,49.30049072035222,1007.0568931928983,51.689910191878454
1771629838.1690834,10,5,15.995625,175598,49.31897018286942,1007.0567261520148,51.69130784251368
1771629839.1814754,10,5,15.9925,176332,49.31239959229738,1007.0620919699052,51.646411509593236
1771629840.1949387,10,5,15.9883984375,175965,49.280896087291225,1007.0606355082193,51.65859785048214
1771629841.2095637,13,9,15.9815625,177258,49.24907960579127,1007.0547212367903,51.70808321767011
1771629842.2229295,13,9,15.9762890625,177819,49.21124972470959,1007.0548408622536,51.707082295772594
1771629843.2362604,13,9,15.970625,177445,49.15478277275199,1007.050836881748,51.74058417658743
1771629844.2496383,17,9,15.9675,178194,49.11102620647964,1007.0509722202816,51.73945177784534
1771629845.2629886,17,9,15.9700390625,178194,49.036959130003936,1007.0533682898581,51.71940350828115
1771629846.276468,17,9,15.9751171875,177632,49.11811111925615,1007.058160401413,51.67930731593001
